timestamp,scenario,actual_price,forecast_price,baseline_load,inflexible_load,shifted_out,shifted_in,shifted_total_load,target_hour_idx,wait_hours,shift_score,timeslot_shiftability,flex_short_flex_load,shift_out_short_flex,flex_day_flex_load,shift_out_day_flex,flex_multi_day_flex_load,shift_out_multi_day_flex,target_timestamp
2026-01-23 14:00:00,conservative,725.0516735,746.5779411738789,3390.3394850000004,2780.0783777,3.716042110543678,0.0,3386.623442889457,865,11.0,110.10300762174828,0.5,203.42036910000002,0.082827490603174,271.22715880000004,2.3307387282435488,135.61357940000002,1.3024758916969552,2026-01-24 01:00:00
2026-01-23 15:00:00,conservative,769.2284645,814.2991760628809,3566.287848,2924.3560353599996,5.86444138716337,0.0,3560.4234066128365,865,10.0,148.4961332806823,0.5,213.97727088,0.4734509185565602,285.30302784,3.5478216308997563,142.65151392,1.8431688377070534,2026-01-24 01:00:00
2026-01-23 16:00:00,conservative,828.846549,831.0693924125933,3590.4354479999997,2944.1570673599995,2.7436557973681794,0.0,3587.6917922026314,865,9.0,201.2931642059939,0.15,215.42612687999997,0.3885593800167901,287.23483583999996,1.603980896574231,143.61741791999998,0.7511155207771582,2026-01-24 01:00:00
2026-01-23 17:00:00,conservative,903.5698992499999,952.4283656171386,3535.9291510000003,2899.46190382,4.155083423345922,0.0,3531.7740675766545,865,8.0,269.034594667465,0.15,212.15574906,0.8400551415013225,282.87433208000004,2.3342273103187345,141.43716604000002,0.9808009715258648,2026-01-24 01:00:00
2026-01-23 18:00:00,conservative,860.942863,819.5398192535532,3597.1961699999997,2949.7008593999994,3.992854667501179,0.0,3593.2033153324987,865,7.0,237.41128897872204,0.15,215.83177019999997,0.8986104109986979,287.7756936,2.210208586941319,143.8878468,0.8840356695611622,2026-01-24 01:00:00
2026-01-23 19:00:00,conservative,761.554476,710.4530028193453,3401.332526,2789.09267132,2.2598516836144555,2.704533364363813,3401.777207680749,865,6.0,154.05772355091773,0.15,204.07995156,0.32456600383866124,272.10660208,1.388392614097177,136.05330104,0.5468930656786173,2026-01-24 01:00:00
2026-01-23 20:00:00,conservative,722.34431275,720.6778817831014,3492.8383400000002,2864.1274388,1.9786565587405622,0.0,3490.8596834412597,865,5.0,121.69107313221926,0.15,209.5703004,0.3247063016533302,279.4270672,1.2093297380828316,139.7135336,0.4446205190044003,2026-01-24 01:00:00
2026-01-23 21:00:00,conservative,700.38663825,711.9086017181793,3222.762634,2642.66535988,4.505861118314028,0.0,3218.256772881686,865,4.0,103.8799076191971,0.4,193.36575804,0.845501044573905,257.82101072,2.72554829593528,128.91050536,0.9348117778048429,2026-01-24 01:00:00
2026-01-23 22:00:00,conservative,663.77182475,662.7909823071772,3187.7878960000003,2613.98607472,3.2653409525265795,0.0,3184.522555047474,865,3.0,71.49588819685864,0.4,191.26727376000002,0.6356085902641804,255.02303168000003,1.9924051278699824,127.51151584000002,0.6373272343924163,2026-01-24 01:00:00
2026-01-23 23:00:00,conservative,682.6860489999999,620.6627859988037,2896.018279,2374.7349887799996,4.230195240229989,7.64319014390018,2899.43127390367,865,2.0,91.11278785399703,0.4,173.76109674,1.0220332300876682,231.68146232,2.470903284000295,115.84073116,0.7372587261420249,2026-01-24 01:00:00
