Date,total_consumption_kWh,peak_load_kWh,avg_load_kWh,overloaded_hours,critical_hours,low_load_hours,peak_hours,daily_maintenance_pressure,rolling_30d_pressure,rolling_30d_overloaded_hours
2023-07-04,51171283.192999996,2719752.336,2132136.7997083333,0,0,5,0,9.145612410541375,267.7406067893664,0.0
2023-07-05,52172533.49,2854251.202,2173855.5620833333,0,0,6,0,9.569203781019663,270.2145071466151,0.0
2023-07-06,49919013.026,2441952.618,2079958.8760833333,0,0,4,0,8.53928532137724,269.07061082796355,0.0
2023-07-07,46824620.917,2355535.992,1951025.8715416668,0,0,7,0,7.538965818823227,266.42023435493763,0.0
2023-07-08,40703946.72,1976021.967,1695997.78,0,0,11,0,5.668178025334485,261.805395482758,0.0
2023-07-09,40281560.764,1919324.59,1678398.3651666667,0,0,10,0,5.566714727975512,258.0510004975365,0.0
2023-07-10,49735054.659,2561269.105,2072293.9441250002,0,0,6,0,8.630379230589655,259.34610779970336,0.0
2023-07-11,49579476.131,2563447.1210000003,2065811.5054583333,0,0,6,0,8.537631148936129,260.0477081884798,0.0
2023-07-12,49869967.262,2564608.201,2077915.3025833333,0,0,6,0,8.633206308554191,258.78975272080726,0.0
2023-07-13,48656240.304,2425461.423,2027343.346,0,0,6,0,8.189491557563034,256.3361792959909,0.0
2023-07-14,44833780.806,2241090.7939999998,1868074.20025,0,0,8,0,6.91305518546445,252.89325965258973,0.0
2023-07-15,41754912.429,2102354.913,1739788.017875,0,0,11,0,5.995350504795808,248.3519740872535,0.0
2023-07-16,45282203.116,2398502.775,1886758.4631666664,0,0,9,0,7.135703246537264,246.04283113586433,0.0
2023-07-17,44968861.705,2372760.538,1873702.5710416667,0,0,8,0,7.100576104556738,246.03305286854288,0.0
2023-07-18,44133811.063,2223619.7060000002,1838908.7942916667,0,0,9,0,6.736021369342665,245.7289516486857,0.0
2023-07-19,43483659.68,2083414.3900000001,1811819.1533333333,0,0,8,0,6.513912467650693,242.0544407980031,0.0
2023-07-20,44807405.545,2224734.946,1866975.2310416668,0,0,8,0,6.970162933253343,238.8923929612883,0.0
2023-07-21,42411062.964999996,2077725.545,1767127.6235416664,0,0,10,0,6.189055459145859,234.80800645448505,0.0
2023-07-22,39453365.745,1927121.208,1643890.239375,0,0,14,0,5.3507965490680585,230.3635088243773,0.0
2023-07-23,43247337.096,2241713.036,1801972.379,0,0,10,0,6.5682157508246455,228.13162554862998,0.0
2023-07-24,43981567.311,2106833.835,1832565.3046249999,0,0,8,0,6.646025560366122,227.89764655809861,0.0
2023-07-25,44403001.293,2168647.495,1850125.053875,0,0,8,0,6.813992069390295,227.70317758348685,0.0
2023-07-26,45113805.937,2297544.455,1879741.9140416665,0,0,8,0,7.076738354890287,225.04707514070984,0.0
2023-07-27,43842279.905,2110550.434,1826761.6627083335,0,0,8,0,6.624479821839906,222.2805550589516,0.0
2023-07-28,42831357.904,2051874.813,1784639.9126666666,0,0,8,0,6.296711194925487,219.46553985153605,0.0
2023-07-29,40646022.116,2099823.565,1693584.2548333332,0,0,12,0,5.7334755623793985,215.6988422187475,0.0
2023-07-30,43001086.003,2250954.265,1791711.9167916665,0,0,10,0,6.497452800999484,214.16008343582862,0.0
2023-07-31,46439378.266,2261537.442,1934974.0944166668,0,0,7,0,7.404697589163655,215.20417103799656,0.0
2023-08-01,48237191.444,2359235.7569999998,2009882.9768333333,0,0,6,0,8.008228739760701,215.31895530198182,0.0
2023-08-02,47904994.276,2359774.853,1996041.4281666668,0,0,6,0,7.89617864665129,214.48949824172067,0.0
2023-08-03,49898512.462,2465110.127,2079104.6859166666,0,0,1,0,8.524696946622289,213.86858277780158,0.0
2023-08-04,47532415.45,2392294.333,1980517.3104166668,0,0,7,0,7.8034576699819285,212.10283666676384,0.0
2023-08-05,40230767.555,1890276.378,1676281.9814583333,0,0,10,0,5.5346179265506255,209.09816927193722,0.0
2023-08-06,42532454.034,2175493.802,1772185.5847500002,0,0,9,0,6.291612186501081,207.8508156396151,0.0
2023-08-07,58971889.09,3092370.955,2457162.0454166667,0,0,2,0,12.198807239421248,214.38144485370185,0.0
2023-08-08,57984299.533,2990129.843,2416012.4805416665,0,0,0,0,11.611633774300254,220.42636390002656,0.0
2023-08-09,56136480.528,2916062.72,2339020.022,0,0,0,0,10.889634311093314,222.68561898053022,0.0
2023-08-10,53826106.098,2685520.167,2242754.42075,0,0,0,0,9.992330063122083,224.1403178947162,0.0
2023-08-11,49939130.289,2528487.735,2080797.0953749998,0,0,4,0,8.651622791765517,224.15873437792752,0.0
2023-08-12,43862156.544,2250249.932,1827589.856,0,0,9,0,6.646630575453019,222.61587339581752,0.0
2023-08-13,44214609.531,2390618.369,1842275.3971250001,0,0,9,0,6.871464806334655,222.5742830166877,0.0
2023-08-14,51660416.299,2553872.44,2152517.345791667,0,0,4,0,9.225282692836766,225.80421520472868,0.0
2023-08-15,53111008.542,2619249.554,2212958.6892500003,0,0,1,0,9.704047751902817,228.3725597100942,0.0
2023-08-16,53225927.282000005,2551423.864,2217746.9700833336,0,0,2,0,9.74049640795489,231.01248001349236,0.0
2023-08-17,53066205.853999995,2615437.042,2211091.910583333,0,0,0,0,9.684528120590084,233.9609867647398,0.0
2023-08-18,50988725.434,2561868.0519999997,2124530.2264166665,0,0,0,0,8.937204689868823,236.38427898695792,0.0
2023-08-19,46909858.094,2378261.567,1954577.4205833331,0,0,3,0,7.544179168912059,236.9582952226166,0.0
2023-08-20,44497904.654,2330015.782,1854079.3605833333,0,0,8,0,6.892738029516055,237.66197779298685,0.0
2023-08-21,51885579.342,2562041.188,2161899.13925,0,0,5,0,9.310019151663255,241.62120039558204,0.0
2023-08-22,53280857.518,2596689.298,2220035.7299166666,0,0,0,0,9.768995014343263,244.82197965910063,0.0
2023-08-23,53148747.763,2588146.951,2214531.1567916665,0,0,0,0,9.707825942469524,247.88378004120406,0.0
2023-08-24,53230210.654,2594549.88,2217925.443916667,0,0,0,0,9.743728241317898,250.81351621313166,0.0
2023-08-25,51261669.995,2560096.505,2135902.9164583334,0,0,0,0,9.022127802249763,252.7589056604911,0.0
2023-08-26,44390728.491,2218147.904,1849613.687125,0,0,8,0,6.7558957032358995,252.89032154188715,0.0
2023-08-27,43461256.579,2210030.037,1810885.6907916667,0,0,8,0,6.492691836805342,253.08630218376697,0.0
2023-08-28,53907781.252,2671096.279,2246157.5521666664,0,0,4,0,10.044506508036084,257.39733312942366,0.0
2023-08-29,53318364.907,2600193.989,2221598.5377916666,0,0,0,0,9.771230999733737,260.6711113281579,0.0
2023-08-30,54118853.662,2658450.562,2254952.2359166667,0,0,0,0,10.101548031883281,263.3679617708775,0.0
2023-08-31,54401001.230000004,2691697.927,2266708.3845833335,0,0,0,0,10.165504692405513,265.52523772352237,0.0
2023-09-01,51312361.599,2531576.814,2138015.066625,0,0,0,0,8.993378436332643,266.6224375132037,0.0
2023-09-02,44454111.284,2072761.024,1852254.6368333334,0,0,7,0,6.777723734741154,264.87546430132255,0.0
2023-09-03,45672066.278,2481121.899,1903002.7615833331,0,0,8,0,7.291791139016905,264.36379777035756,0.0
2023-09-04,52692148.914,2650242.229,2195506.20475,0,0,5,0,9.655958475738757,268.4851383195456,0.0
2023-09-05,52890566.476,2569269.9220000003,2203773.603166667,0,0,2,0,9.615267549385994,271.80879368243063,0.0
2023-09-06,53767972.953,2588014.617,2240332.206375,0,0,0,0,9.9205645399791,269.5305509829884,0.0
2023-09-07,54015504.171,2602129.412,2250646.007125,0,0,0,0,9.990153555170483,267.90907076385867,0.0
2023-09-08,52142398.059,2636906.957,2172599.919125,0,0,0,0,9.356094941867433,266.3755313946328,0.0
2023-09-09,45349433.467,2308277.6520000002,1889559.7277916668,0,0,7,0,7.075095931674081,263.4582972631848,0.0
2023-09-10,45298075.231,2394199.704,1887419.8012916667,0,0,8,0,7.15363087698027,261.9603053483996,0.0
2023-09-11,53140632.062,2631778.157,2214193.0025833333,0,0,5,0,9.768285436281857,265.0819602092284,0.0
2023-09-12,53566138.707,2616336.771,2231922.4461250002,0,0,0,0,9.864857115697943,268.07535251859167,0.0
2023-09-13,53822208.93,2597163.504,2242592.03875,0,0,0,0,9.923174624885702,268.77324445064056,0.0
2023-09-14,53542325.451,2600997.587,2230930.2271249997,0,0,0,0,9.839727518932621,268.9089242176704,0.0
2023-09-15,51900941.815,2628422.087,2162539.2422916666,0,0,0,0,9.326144086967151,268.49457189668266,0.0
2023-09-16,45241754.796000004,2269550.546,1885073.1165000002,0,0,8,0,7.055333611354187,265.86537738744676,0.0
2023-09-17,44919955.538,2435756.8,1871664.8140833334,0,0,8,0,7.046955793925021,263.97512849150297,0.0
2023-09-18,57020348.733,2822332.349,2375847.8638750003,0,0,0,0,11.157716027122763,267.58866534971366,0.0
2023-09-19,57989499.334,2813724.7199999997,2416229.1389166666,0,0,0,0,11.473812755528993,272.1697400757266,0.0
2023-09-20,59784176.825,2900997.822,2491007.3677083333,0,0,0,0,12.148997406222628,275.008718330286,0.0
2023-09-21,57561564.596,2882350.582,2398398.524833333,0,0,0,0,11.376075146050459,276.61579846199317,0.0
2023-09-22,53114648.254999995,2637238.908,2213110.343958333,0,0,1,0,9.772088485686684,276.68006100521035,0.0
2023-09-23,45981602.156,2430199.534,1915900.0898333334,0,0,8,0,7.324673374969706,274.2610061388621,0.0
2023-09-24,47842555.076,2596725.168,1993439.7948333332,0,0,8,0,8.077225710521038,273.3161040471334,0.0
2023-09-25,59605822.903,3014391.988,2483575.9542916664,0,0,0,0,12.214783748926353,278.7749920928239,0.0
2023-09-26,53394189.659,2630031.8279999997,2224757.9024583334,0,0,0,0,9.80254899647333,282.08484925249184,0.0
2023-09-27,54657836.307,2595910.082,2277409.8461249997,0,0,1,0,10.23117216294443,282.2715149074002,0.0
2023-09-28,59642372.72,2909303.0100000002,2485098.8633333333,0,0,0,0,12.150116559783873,284.65040046745037,0.0
2023-09-29,54454276.166999996,2689296.986,2268928.173625,0,0,0,0,10.172877437303164,284.72172987287024,0.0
2023-09-30,53766234.729,2688934.8680000002,2240259.780375,0,0,0,0,9.853258254673392,284.40948343513816,0.0
2023-10-01,47523963.253,2572485.886,1980165.1355416665,0,0,6,0,7.911616533300888,283.32772153210635,0.0
2023-10-02,54300422.829,2750972.105,2262517.617875,0,0,4,0,10.206313666752694,286.75631146411786,0.0
2023-10-03,62747790.935,3165194.684,2614491.2889583334,0,0,0,0,13.557305610548529,293.02182593564953,0.0
2023-10-04,63561888.992,3013284.911,2648412.041333333,0,0,0,0,13.62945685561775,296.99532431552853,0.0
2023-10-05,61812956.318,3089224.81,2575539.8465833333,0,0,0,0,12.979933167886717,300.3599899340293,0.0
2023-10-06,61820657.232999995,3211169.577,2575860.7180416663,0,0,0,0,13.181284548170384,303.6207099422205,0.0
2023-10-07,51343037.725999996,2510877.576,2139293.2385833333,0,0,0,0,8.959881880378843,302.59043826742885,0.0
2023-10-08,48960411.375,2352596.234,2040017.140625,0,0,3,0,8.165095621683268,301.39943894724473,0.0
2023-10-09,57628407.758,2776691.13,2401183.6565833334,0,0,0,0,11.354061602041417,305.6784046176121,0.0
2023-10-10,59208658.232,2784499.281,2467027.4263333334,0,0,0,0,11.883281422678701,310.4080551633105,0.0
2023-10-11,70034066.68,3422436.483,2918086.111666667,0,0,0,4,16.457273396784768,317.09704312381336,0.0
2023-10-12,64082473.698,3086634.9899999998,2670103.07075,0,0,0,0,13.878808501161801,321.11099450927725,0.0
2023-10-13,61651617.442,3112339.43,2568817.393416667,0,0,0,0,13.038048003636842,324.2258678880284,0.0
2023-10-14,64076962.119,2994537.96,2669873.421625,0,0,0,0,13.671029303768961,328.05716967286475,0.0
2023-10-15,61691412.338,2934362.541,2570475.5140833333,0,0,0,0,12.796518460778627,331.5275440466762,0.0
2023-10-16,59284574.488,2852193.037,2470190.6036666664,0,0,0,0,11.887075962111002,336.35928639743304,0.0
2023-10-17,57798643.78,2834060.614,2408276.8241666667,0,0,0,0,11.422718437237423,340.7350490407454,0.0
2023-10-18,59139271.059,2729558.912,2464136.294125,0,0,0,0,11.775720115710863,341.35305312933355,0.0
2023-10-19,70750930.746,3194482.9930000002,2947955.4477500003,0,0,0,0,16.705310406753224,346.5845507805578,0.0
2023-10-20,73698230.948,3417987.245,3070759.6228333334,0,0,0,7,18.1605937516309,352.596147125966,0.0
2023-10-21,64481835.272,3103484.6720000003,2686743.1363333333,0,0,0,0,13.98148907123497,355.2015610511506,0.0
2023-10-22,57116294.263,2674115.65,2379845.5942916665,0,0,0,0,10.98889037903179,356.41836294449564,0.0
2023-10-23,58817651.100999996,2779881.986,2450735.4625416663,0,0,0,0,11.76887919971428,360.8625687692402,0.0
2023-10-24,65787261.094,3203479.1229999997,2741135.8789166664,0,0,0,0,14.779687326158697,367.56503038487784,0.0
2023-10-25,66307049.634,3051253.311,2762793.7347500003,0,0,0,0,14.699821236403107,370.05006787235465,0.0
2023-10-26,65806130.986,3067402.353,2741922.1244166666,0,0,0,0,14.560247095420515,374.80776597130176,0.0
2023-10-27,60262843.258,2886567.393,2510951.802416667,0,0,0,0,12.354595747615694,376.9311895559731,0.0
2023-10-28,57468394.757,2645173.427,2394516.4482083335,0,0,0,0,11.085694065052298,375.8667670612415,0.0
2023-10-29,66685323.756,3246164.498,2778555.1565,0,0,0,0,15.006966647320887,380.7008562712592,0.0
2023-10-30,62163904.017,2890945.988,2590162.6673749997,0,0,0,0,13.02158852914776,383.86918654573356,0.0
2023-10-31,63251607.102,3172831.869,2635483.6292499998,0,0,0,0,13.687799648037899,389.64536966047064,0.0
2023-11-01,68924635.76,3347920.93,2871859.8233333337,0,0,0,4,16.082394963249996,395.52145095696795,0.0
2023-11-02,71367151.015,3155079.93,2973631.292291667,0,0,0,0,16.977966604293155,398.94211195071256,0.0
2023-11-03,65430430.282,3163056.166,2726267.9284166666,0,0,0,0,14.5258785415727,399.8385336366675,0.0
2023-11-04,61548487.536,2835849.17,2564520.314,0,0,0,0,12.714468270383195,399.57306873916394,0.0
2023-11-05,61818888.859,2806373.969,2575787.0357916667,0,0,0,0,12.814299574097623,399.2060837650912,0.0
2023-11-06,63864534.497999996,3029708.71,2661022.2707499997,0,0,0,0,13.840404910222608,404.086606794935,0.0
2023-11-07,61045795.426,2938263.437,2543574.8094166666,0,0,0,0,12.630103084802379,408.5516142580541,0.0
2023-11-08,62544516.755,2995886.946,2606021.5314583336,0,0,0,0,13.322596103020718,410.52014875903336,0.0
2023-11-09,62310697.727,2951764.04,2596279.0719583333,0,0,0,0,13.208399747619644,411.8452670839743,0.0
2023-11-10,61970280.261,3008158.481,2582095.010875,0,0,0,0,13.070040527390082,408.45803421457964,0.0
2023-11-11,53236430.035000004,2586475.122,2218184.584791667,0,0,0,0,9.615756625928904,404.1949823393468,0.0
2023-11-12,52736638.471,2657638.804,2197359.9362916667,0,0,0,0,9.440299247054954,400.5972335827649,0.0
2023-11-13,62636932.008,3101913.186,2609872.167,0,0,0,0,13.371656149330223,400.2978604283261,0.0
2023-11-14,67994066.099,3207421.862,2833086.0874583335,0,0,0,0,15.578916054788872,403.08025802233635,0.0
2023-11-15,63982653.423,3066792.495,2665943.892625,0,0,0,0,13.853621441908704,405.0468035021341,0.0
2023-11-16,67397309.98,3229988.772,2808221.249166667,0,0,0,0,15.39339939505041,409.017484459947,0.0
2023-11-17,69254879.242,3339920.9930000002,2885619.9684166666,0,0,0,4,16.218807178085747,413.46057152232197,0.0
2023-11-18,62834907.359,2994190.59,2618121.139958333,0,0,0,0,13.21934719863886,409.97460831420756,0.0
2023-11-19,69631241.919,3296773.806,2901301.746625,0,0,0,1,16.304353498548792,408.11836806112547,0.0
2023-11-20,64878906.684,3155535.826,2703287.7785,0,0,0,0,14.333447105369595,408.4703260952601,0.0
2023-11-21,64365147.269,3127977.087,2681881.1362083335,0,0,0,0,14.067427412305904,411.5488631285342,0.0
2023-11-22,72593925.555,3582504.386,3024746.8981250003,2,0,0,9,17.902170417124992,417.6821543459449,2.0
2023-11-23,77965360.185,3473713.4009999996,3248556.674375,0,0,0,11,20.14405866505158,423.04652568483783,2.0
2023-11-24,74603644.589,3463625.935,3108485.1912083332,0,0,0,6,18.62338138772227,426.97008583615695,2.0
2023-11-25,59407874.311,2746324.497,2475328.0962916664,0,0,0,0,11.808449931509802,424.2182886722463,2.0
2023-11-26,57392484.237,2868145.673,2391353.509875,0,0,0,0,11.10405331340982,422.9677462380404,2.0
2023-11-27,67714947.501,3316187.141,2821456.145875,0,0,0,1,15.55951174971436,427.4415639227024,2.0
2023-11-28,73606924.029,3393925.789,3066955.167875,0,0,0,2,18.085001114594913,430.51959838997647,2.0
2023-11-29,75117515.399,3619050.569,3129896.4749583337,1,0,0,9,18.990728961395305,436.48873882222404,3.0
2023-11-30,72909193.53400001,3321178.41,3037883.063916667,0,0,0,5,17.76809754341842,440.56903671760455,3.0
2023-12-01,68985144.418,3289970.989,2874381.0174166667,0,0,0,2,16.05925906669981,440.5459008210543,3.0
2023-12-02,62744433.552999996,2965401.426,2614351.3980416665,0,0,0,0,13.143179247754961,436.71111346451613,3.0
2023-12-03,61829695.953999996,2947157.011,2576237.3314166665,0,0,0,0,12.748242546366933,434.9334774693104,3.0
2023-12-04,69543160.324,3343709.434,2897631.680166667,0,0,0,2,16.379016718467494,438.5980259173947,3.0
2023-12-05,69962474.854,3303152.128,2915103.1189166666,0,0,0,1,16.490703771446896,442.27443011474395,3.0
2023-12-06,69895458.118,3289763.375,2912310.7549166665,0,0,0,3,16.48227081931448,444.9162960238358,3.0
2023-12-07,69283796.185,3262617.997,2886824.841041667,0,0,0,0,16.173374998817295,448.45956793785075,3.0
2023-12-08,67531465.555,3243840.959,2813811.064791667,0,0,0,0,15.399877969876995,450.536849804707,3.0
2023-12-09,63546097.72,3033394.448,2647754.071666667,0,0,0,0,13.54152930295715,450.8699793600445,3.0
2023-12-10,69887856.272,3306356.312,2911994.0113333333,0,0,0,2,16.52114577163169,454.32108460428617,3.0
2023-12-11,68370225.38599999,3192184.617,2848759.391083333,0,0,0,0,15.74700707006068,460.45233504841786,3.0
2023-12-12,68014601.306,3220840.362,2833941.7210833333,0,0,0,0,15.606746164942322,466.6187819663053,3.0
2023-12-13,72504361.619,3436646.1119999997,3021015.0674583334,0,0,0,8,17.662233503057006,470.9093593200321,3.0
2023-12-14,71427022.275,3326929.623,2976125.928125,0,0,0,2,17.15009296010699,472.4805362253502,3.0
2023-12-15,65604530.713,3090096.217,2733522.113041667,0,0,0,0,14.467264826536084,473.0941796099776,3.0
2023-12-16,67826654.016,3353113.411,2826110.5840000003,0,0,0,2,15.57067555889265,473.2714557738198,3.0
2023-12-17,66131987.09,3132810.9,2755499.4620833336,0,0,0,0,14.742300276341304,471.79494887207534,3.0
2023-12-18,72321817.455,3220735.5949999997,3013409.060625,0,0,0,0,17.466704157938153,476.0423058313746,3.0
2023-12-19,71013047.98900001,3146852.941,2958876.999541667,0,0,0,0,16.825478503867668,476.5634308366935,3.0
2023-12-20,72720299.418,3383604.612,3030012.4757499998,0,0,0,2,17.67525300936585,479.90523674068976,3.0
2023-12-21,78972523.259,3761250.986,3290521.8024583333,2,0,0,15,20.928366685583836,486.7661760139677,5.0
2023-12-22,79398029.62,3606502.064,3308251.234166667,2,0,0,14,20.971128986062823,489.83513458290554,5.0
2023-12-23,72196821.892,3349754.5930000003,3008200.9121666667,0,0,0,1,17.33822838316726,487.0293043010212,5.0
2023-12-24,74083341.059,3605652.034,3086805.8774583335,5,0,0,8,18.552073218969728,486.9579961322687,10.0
2023-12-25,72041332.353,3358747.528,3001722.181375,0,0,0,3,17.32826975323783,492.4778159539967,10.0
2023-12-26,66647293.589,3194068.314,2776970.5662083332,0,0,0,0,14.894472525088217,496.2682351656751,10.0
2023-12-27,64942911.064,3373645.405,2705954.6276666666,0,0,0,1,14.252900723213388,494.96162413917415,10.0
2023-12-28,78933146.785,3479220.44,3288881.1160416664,0,0,0,13,20.650819359400643,497.52744238397986,10.0
2023-12-29,75231747.744,3408604.746,3134656.156,0,0,0,7,18.825648102230755,497.3623615248153,9.0
2023-12-30,62686565.637,2828258.986,2611940.234875,0,0,0,0,13.131182150627662,492.72544613202456,9.0
2023-12-31,69525312.932,3350910.228,2896888.038833333,0,0,0,3,16.272265672316728,492.93845273764146,9.0
2024-01-01,62546127.133,2767231.9639999997,2606088.630541667,0,0,0,0,13.06882338013787,492.86409687002435,9.0
2024-01-02,72147824.574,3534341.852,3006159.35725,0,0,0,3,17.5784308116282,497.6942851352856,9.0
2024-01-03,81001321.508,3706301.09,3375055.0628333334,4,0,0,19,21.98575039698281,503.30101881380097,13.0
2024-01-04,76086387.406,3404608.786,3170266.1419166666,0,0,0,11,19.343055861994557,506.1533709043486,13.0
2024-01-05,74705917.643,3513920.965,3112746.5684583336,0,0,0,8,18.738120761595653,508.4092208466298,13.0
2024-01-06,65901122.771,3098533.975,2745880.1154583334,0,0,0,0,14.532708910881805,506.7685547586943,13.0
2024-01-07,70187954.671,3275274.014,2924498.111291667,0,0,0,1,16.37890439275527,507.74758118157257,13.0
2024-01-08,77515186.267,3604059.17,3229799.4277916667,1,0,0,11,20.126829503811887,514.3328813824273,14.0
2024-01-09,75846865.29,3509101.403,3160286.0537500004,0,0,0,10,19.245493793302575,517.0572294040982,14.0
2024-01-10,71216670.344,3357619.964,2967361.2643333334,0,0,0,5,17.073966105879364,518.3841884399169,14.0
2024-01-11,70152995.098,3333973.894,2923041.462416667,0,0,0,3,16.59257320003013,519.3700154750047,14.0
2024-01-12,68649818.198,3309504.092,2860409.0915833334,0,0,0,2,15.955615926177112,517.6633978981248,14.0
2024-01-13,62067704.155,2877797.905,2586154.3397916667,0,0,0,0,12.950457393843273,513.4637623318611,14.0
2024-01-14,60228672.637,2920792.761,2509528.0265416666,0,0,0,0,12.152717620100272,511.14921512542526,14.0
2024-01-15,74002960.842,3405660.012,3083456.7017499995,0,0,0,8,18.41996963515698,513.9985092016896,14.0
2024-01-16,74827246.186,3522376.693,3117801.924416667,0,0,0,9,18.73814786248706,517.9943567878354,14.0
2024-01-17,73078888.451,3407140.783,3044953.6854583337,0,0,0,4,17.855852326119322,518.3835049560165,14.0
2024-01-18,72482639.051,3370037.1180000002,3020109.960458333,0,0,0,4,17.566284518640906,519.1243109707898,14.0
2024-01-19,72013746.148,3395413.12,3000572.7561666667,0,0,0,3,17.396974493909436,518.8460324553333,14.0
2024-01-20,61695630.84,2799041.212,2570651.285,0,0,0,0,12.65677352379854,510.57443929354804,12.0
2024-01-21,67410493.581,3165308.462,2808770.565875,0,0,0,0,15.23533395564346,504.8386442631287,10.0
2024-01-22,77148752.874,3604644.327,3214531.36975,1,0,0,10,19.896583692554103,507.39699957251554,11.0
2024-01-23,75766223.504,3437620.474,3156925.979333333,0,0,0,9,19.181782352022296,508.02670870556807,6.0
2024-01-24,77347973.075,3475944.458,3222832.2114583333,0,0,0,9,19.925889823095908,510.6243287754262,6.0
2024-01-25,67455564.074,3131955.406,2810648.5030833334,0,0,0,0,15.253507994506657,510.9833642448446,6.0
2024-01-26,70272826.686,3336411.33,2928034.4452500003,0,0,0,3,16.766430311926943,513.4968938335581,6.0
2024-01-27,62251437.953,2892010.835,2593809.9147083336,0,0,0,0,12.985458908330378,505.83153338248786,6.0
2024-01-28,63468257.926,3223628.076,2644510.7469166666,0,0,0,0,13.611629446386905,500.61751472664406,6.0
2024-01-29,67884232.468,3202250.052,2828509.6861666664,0,0,0,0,15.55323360645627,503.03956618247264,6.0
2024-01-30,65136909.592,3071801.144,2714037.8996666665,0,0,0,0,14.319379068265619,501.0866795784216,6.0
2024-01-31,74125710.551,3546949.3019999997,3088571.272958333,0,0,0,11,18.51554461521856,506.5334008135023,6.0
2024-02-01,73691863.877,3484280.411,3070494.3282083333,0,0,0,9,18.23891899782871,507.1938889997028,6.0
2024-02-02,71104515.305,3227594.548,2962688.137708334,0,0,0,0,16.894187852174117,502.10232645489407,2.0
2024-02-03,67677214.283,3073000.3510000003,2819883.9284583335,0,0,0,0,15.455937378566254,498.2152079714658,2.0
2024-02-04,74970541.718,3513477.834,3123772.571583333,0,0,0,8,18.86391029063235,498.34099750050245,2.0
2024-02-05,72871966.66,3303414.046,3036331.9441666664,0,0,0,1,17.759804823051113,501.5680934126718,2.0
2024-02-06,72029211.795,3227225.7600000002,3001217.158125,0,0,0,0,17.342361104142647,502.53155012405915,2.0
2024-02-07,68246953.53,3132769.785,2843623.06375,0,0,0,0,15.670379521413821,498.0751001416611,1.0
2024-02-08,66577714.277,3126200.623,2774071.4282083334,0,0,0,0,14.912853335573597,493.7424596839321,1.0
2024-02-09,71510092.221,3289141.843,2979587.175875,0,0,0,3,17.12463573760176,493.7931293156545,1.0
2024-02-10,68710680.412,3146584.694,2862945.0171666667,0,0,0,0,15.7722143519194,492.9727704675438,1.0
2024-02-11,68695289.527,3177092.206,2862303.7302916665,0,0,0,0,15.688815515501915,492.7059700568686,1.0
2024-02-12,66390985.06,3152448.802,2766291.044166667,0,0,0,0,14.926709379445834,494.68222204247115,1.0
2024-02-13,65305276.618,3054902.304,2721053.1924166665,0,0,0,0,14.337804114281102,496.86730853665193,1.0
2024-02-14,65302413.232,3074499.2290000003,2720933.884666667,0,0,0,0,14.353546582456111,492.8008854839511,1.0
2024-02-15,65093568.492,3036687.567,2712232.0205,0,0,0,0,14.278794437276852,488.3415320587409,1.0
2024-02-16,62410528.658,2977573.936,2600438.6940833335,0,0,0,0,13.087100356283788,483.57278008890535,1.0
2024-02-17,56419056.209,2520913.184,2350794.008708333,0,0,0,0,10.67647415536786,476.6829697256323,1.0
2024-02-18,60902772.02,2940024.003,2537615.5008333335,0,0,0,0,12.564896792881273,471.8508920246041,1.0
2024-02-19,65534430.117,3015078.603,2730601.254875,0,0,0,0,14.43347564517011,473.6275941459757,1.0
2024-02-20,64209810.777,2950194.39,2675408.782375,0,0,0,0,13.851567781575078,472.24382797190736,1.0
2024-02-21,66699441.84,3098407.755,2779143.41,0,0,0,0,14.891572840119448,467.2388171194726,0.0
2024-02-22,66792199.531,2998112.275,2783008.3137916666,0,0,0,0,14.919506449239538,462.97654121668995,0.0
2024-02-23,70227685.596,3249537.695,2926153.5665,0,0,0,0,16.65260200314483,459.70325339673883,0.0
2024-02-24,56464034.064,2804567.4930000002,2352668.086,0,0,0,0,10.880351223307514,455.3300966255397,0.0
2024-02-25,57116322.883,2705196.251,2379846.786791667,0,0,0,0,11.006072681767424,449.5697389953802,0.0
2024-02-26,65378984.274000004,3097079.8680000002,2724124.34475,0,0,0,0,14.425950926420615,451.01023101347045,0.0
2024-02-27,66590997.993,3091593.868,2774624.916375,0,0,0,0,14.906283788997177,452.30488535608066,0.0
2024-02-28,66139571.135,3053119.818,2755815.4639583332,0,0,0,0,14.704515392050432,451.4561671416748,0.0
2024-02-29,73456055.388,3595334.429,3060668.9745,1,0,0,7,18.167545776142237,455.3043338495515,1.0
2024-03-01,62089937.247,2959253.597,2587080.718625,0,0,0,0,12.991622504944122,449.780411739277,1.0
2024-03-02,54545042.779,2487813.629,2272710.115791667,0,0,0,0,9.965905177256175,441.5073979187045,1.0
2024-03-03,55716589.980000004,2648641.8680000002,2321524.5825,0,0,0,0,10.522461402099031,435.13567146862937,1.0
2024-03-04,61771500.942,2977126.921,2573812.53925,0,0,0,0,13.010302528727635,432.69003661879077,1.0
2024-03-05,67102048.854,3241181.708,2795918.70225,0,0,0,0,15.247843410054738,429.0739697382132,1.0
2024-03-06,67387318.754,3224120.181,2807804.948083333,0,0,0,0,15.368114864420171,426.68227977958225,1.0
2024-03-07,67438001.091,3220936.444,2809916.712125,0,0,0,0,15.289536078869315,424.62945475430894,1.0
2024-03-08,66899523.731,3258714.06,2787480.1554583334,0,0,0,0,15.031392100162789,423.99046733305784,1.0
