TimeUTC,TimeDK,HousingCategory,HeatingCategory,ConsumptionkWh
2025-07-17T14:00:00,2025-07-17T16:00:00,Andet,Elvarme eller varmepumpe,3964.566
2025-07-17T14:00:00,2025-07-17T16:00:00,Etageejendom,Andet,164848.753
2025-07-17T14:00:00,2025-07-17T16:00:00,Etageejendom,Elvarme eller varmepumpe,2395.344
2025-07-17T14:00:00,2025-07-17T16:00:00,Fritidshuse,Andet,6802.145
2025-07-17T14:00:00,2025-07-17T16:00:00,Fritidshuse,Elvarme eller varmepumpe,69842.324
2025-07-17T14:00:00,2025-07-17T16:00:00,Parcel- og rækkehuse,Andet,429341.895
2025-07-17T14:00:00,2025-07-17T16:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,120727.032
2025-07-17T14:00:00,2025-07-17T16:00:00,Ukendt,Andet,89439.291
2025-07-17T14:00:00,2025-07-17T16:00:00,Ukendt,Elvarme eller varmepumpe,22346.017
2025-07-17T13:00:00,2025-07-17T15:00:00,Andet,Andet,34977.038
2025-07-17T13:00:00,2025-07-17T15:00:00,Andet,Elvarme eller varmepumpe,3804.479
2025-07-17T13:00:00,2025-07-17T15:00:00,Etageejendom,Andet,152077.034
2025-07-17T13:00:00,2025-07-17T15:00:00,Etageejendom,Elvarme eller varmepumpe,2269.965
2025-07-17T13:00:00,2025-07-17T15:00:00,Fritidshuse,Andet,6393.573
2025-07-17T13:00:00,2025-07-17T15:00:00,Fritidshuse,Elvarme eller varmepumpe,66264.034
2025-07-17T13:00:00,2025-07-17T15:00:00,Parcel- og rækkehuse,Andet,405690.773
2025-07-17T13:00:00,2025-07-17T15:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,114309.193
2025-07-17T13:00:00,2025-07-17T15:00:00,Ukendt,Andet,84789.247
2025-07-17T13:00:00,2025-07-17T15:00:00,Ukendt,Elvarme eller varmepumpe,21673.604
2025-07-17T12:00:00,2025-07-17T14:00:00,Andet,Andet,34864.781
2025-07-17T12:00:00,2025-07-17T14:00:00,Andet,Elvarme eller varmepumpe,3883.714
2025-07-17T12:00:00,2025-07-17T14:00:00,Etageejendom,Andet,150034.122
2025-07-17T12:00:00,2025-07-17T14:00:00,Etageejendom,Elvarme eller varmepumpe,2234.386
2025-07-17T12:00:00,2025-07-17T14:00:00,Fritidshuse,Andet,6560.001
2025-07-17T12:00:00,2025-07-17T14:00:00,Fritidshuse,Elvarme eller varmepumpe,66550.218
2025-07-17T12:00:00,2025-07-17T14:00:00,Parcel- og rækkehuse,Andet,408604.697
2025-07-17T12:00:00,2025-07-17T14:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,115521.482
2025-07-17T12:00:00,2025-07-17T14:00:00,Ukendt,Andet,85623.083
2025-07-17T12:00:00,2025-07-17T14:00:00,Ukendt,Elvarme eller varmepumpe,21947.735
2025-07-17T11:00:00,2025-07-17T13:00:00,Andet,Andet,34878.43
2025-07-17T11:00:00,2025-07-17T13:00:00,Andet,Elvarme eller varmepumpe,3880.192
2025-07-17T11:00:00,2025-07-17T13:00:00,Etageejendom,Andet,150162.616
2025-07-17T11:00:00,2025-07-17T13:00:00,Etageejendom,Elvarme eller varmepumpe,2270.225
2025-07-17T11:00:00,2025-07-17T13:00:00,Fritidshuse,Andet,6711.209
2025-07-17T11:00:00,2025-07-17T13:00:00,Fritidshuse,Elvarme eller varmepumpe,67206.382
2025-07-17T11:00:00,2025-07-17T13:00:00,Parcel- og rækkehuse,Andet,400455.355
2025-07-17T11:00:00,2025-07-17T13:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,113129.714
2025-07-17T11:00:00,2025-07-17T13:00:00,Ukendt,Andet,83849.993
2025-07-17T11:00:00,2025-07-17T13:00:00,Ukendt,Elvarme eller varmepumpe,21647.596
2025-07-17T10:00:00,2025-07-17T12:00:00,Andet,Andet,34103.031
2025-07-17T10:00:00,2025-07-17T12:00:00,Andet,Elvarme eller varmepumpe,4015.787
2025-07-17T10:00:00,2025-07-17T12:00:00,Etageejendom,Andet,149598.361
2025-07-17T10:00:00,2025-07-17T12:00:00,Etageejendom,Elvarme eller varmepumpe,2226.2
2025-07-17T10:00:00,2025-07-17T12:00:00,Fritidshuse,Andet,6878.273
2025-07-17T10:00:00,2025-07-17T12:00:00,Fritidshuse,Elvarme eller varmepumpe,68110.285
2025-07-17T10:00:00,2025-07-17T12:00:00,Parcel- og rækkehuse,Andet,374566.086
2025-07-17T10:00:00,2025-07-17T12:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,107916.682
2025-07-17T10:00:00,2025-07-17T12:00:00,Ukendt,Andet,78890.835
2025-07-17T10:00:00,2025-07-17T12:00:00,Ukendt,Elvarme eller varmepumpe,20556.64
2025-07-17T09:00:00,2025-07-17T11:00:00,Andet,Andet,33383.631
2025-07-17T09:00:00,2025-07-17T11:00:00,Andet,Elvarme eller varmepumpe,4157.097
2025-07-17T09:00:00,2025-07-17T11:00:00,Etageejendom,Andet,145805.944
2025-07-17T09:00:00,2025-07-17T11:00:00,Etageejendom,Elvarme eller varmepumpe,2237.769
2025-07-17T09:00:00,2025-07-17T11:00:00,Fritidshuse,Andet,7246.593
2025-07-17T09:00:00,2025-07-17T11:00:00,Fritidshuse,Elvarme eller varmepumpe,72850.452
2025-07-17T09:00:00,2025-07-17T11:00:00,Parcel- og rækkehuse,Andet,352760.769
2025-07-17T09:00:00,2025-07-17T11:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,104140.062
2025-07-17T09:00:00,2025-07-17T11:00:00,Ukendt,Andet,74318.635
2025-07-17T09:00:00,2025-07-17T11:00:00,Ukendt,Elvarme eller varmepumpe,20321.474
2025-07-17T08:00:00,2025-07-17T10:00:00,Andet,Andet,33148.688
2025-07-17T08:00:00,2025-07-17T10:00:00,Andet,Elvarme eller varmepumpe,4244.609
2025-07-17T08:00:00,2025-07-17T10:00:00,Etageejendom,Andet,140846.268
2025-07-17T08:00:00,2025-07-17T10:00:00,Etageejendom,Elvarme eller varmepumpe,2237.847
2025-07-17T08:00:00,2025-07-17T10:00:00,Fritidshuse,Andet,7850.653
2025-07-17T08:00:00,2025-07-17T10:00:00,Fritidshuse,Elvarme eller varmepumpe,79579.163
2025-07-17T08:00:00,2025-07-17T10:00:00,Parcel- og rækkehuse,Andet,340348.244
2025-07-17T08:00:00,2025-07-17T10:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,103849.303
2025-07-17T08:00:00,2025-07-17T10:00:00,Ukendt,Andet,71071.643
2025-07-17T08:00:00,2025-07-17T10:00:00,Ukendt,Elvarme eller varmepumpe,20889.977
2025-07-17T07:00:00,2025-07-17T09:00:00,Andet,Andet,32473.833
2025-07-17T07:00:00,2025-07-17T09:00:00,Andet,Elvarme eller varmepumpe,4118.327
2025-07-17T07:00:00,2025-07-17T09:00:00,Etageejendom,Andet,135327.41
2025-07-17T07:00:00,2025-07-17T09:00:00,Etageejendom,Elvarme eller varmepumpe,2195.588
2025-07-17T07:00:00,2025-07-17T09:00:00,Fritidshuse,Andet,8008.344
2025-07-17T07:00:00,2025-07-17T09:00:00,Fritidshuse,Elvarme eller varmepumpe,82178.699
2025-07-17T07:00:00,2025-07-17T09:00:00,Parcel- og rækkehuse,Andet,331177.723
2025-07-17T07:00:00,2025-07-17T09:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,104931.223
2025-07-17T07:00:00,2025-07-17T09:00:00,Ukendt,Andet,68298.608
2025-07-17T07:00:00,2025-07-17T09:00:00,Ukendt,Elvarme eller varmepumpe,21045.375
2025-07-17T06:00:00,2025-07-17T08:00:00,Andet,Andet,30960.109
2025-07-17T06:00:00,2025-07-17T08:00:00,Andet,Elvarme eller varmepumpe,3787.014
2025-07-17T06:00:00,2025-07-17T08:00:00,Etageejendom,Andet,124691.443
2025-07-17T06:00:00,2025-07-17T08:00:00,Etageejendom,Elvarme eller varmepumpe,1992.728
2025-07-17T06:00:00,2025-07-17T08:00:00,Fritidshuse,Andet,7310.105
2025-07-17T06:00:00,2025-07-17T08:00:00,Fritidshuse,Elvarme eller varmepumpe,73281.571
2025-07-17T06:00:00,2025-07-17T08:00:00,Parcel- og rækkehuse,Andet,308156.672
2025-07-17T06:00:00,2025-07-17T08:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,101562.24
2025-07-17T06:00:00,2025-07-17T08:00:00,Ukendt,Andet,63620.136
2025-07-17T06:00:00,2025-07-17T08:00:00,Ukendt,Elvarme eller varmepumpe,20365.033
2025-07-17T05:00:00,2025-07-17T07:00:00,Andet,Andet,27744.289
2025-07-17T05:00:00,2025-07-17T07:00:00,Andet,Elvarme eller varmepumpe,3008.627
2025-07-17T05:00:00,2025-07-17T07:00:00,Etageejendom,Andet,107885.035
2025-07-17T05:00:00,2025-07-17T07:00:00,Etageejendom,Elvarme eller varmepumpe,1801.782
2025-07-17T05:00:00,2025-07-17T07:00:00,Fritidshuse,Andet,5371.878
2025-07-17T05:00:00,2025-07-17T07:00:00,Fritidshuse,Elvarme eller varmepumpe,51509.654
2025-07-17T05:00:00,2025-07-17T07:00:00,Parcel- og rækkehuse,Andet,269626.14
2025-07-17T05:00:00,2025-07-17T07:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,93133.02
2025-07-17T05:00:00,2025-07-17T07:00:00,Ukendt,Andet,55725.609
2025-07-17T05:00:00,2025-07-17T07:00:00,Ukendt,Elvarme eller varmepumpe,17986.165
2025-07-17T04:00:00,2025-07-17T06:00:00,Andet,Andet,24572.944
2025-07-17T04:00:00,2025-07-17T06:00:00,Andet,Elvarme eller varmepumpe,2389.911
2025-07-17T04:00:00,2025-07-17T06:00:00,Etageejendom,Andet,91617.112
2025-07-17T04:00:00,2025-07-17T06:00:00,Etageejendom,Elvarme eller varmepumpe,1598.997
2025-07-17T04:00:00,2025-07-17T06:00:00,Fritidshuse,Andet,3880.341
2025-07-17T04:00:00,2025-07-17T06:00:00,Fritidshuse,Elvarme eller varmepumpe,35952.873
2025-07-17T04:00:00,2025-07-17T06:00:00,Parcel- og rækkehuse,Andet,239636.107
2025-07-17T04:00:00,2025-07-17T06:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,86825.919
2025-07-17T04:00:00,2025-07-17T06:00:00,Ukendt,Andet,49277.431
2025-07-17T04:00:00,2025-07-17T06:00:00,Ukendt,Elvarme eller varmepumpe,16066.113
2025-07-17T03:00:00,2025-07-17T05:00:00,Andet,Andet,23859.165
2025-07-17T03:00:00,2025-07-17T05:00:00,Andet,Elvarme eller varmepumpe,2274.142
2025-07-17T03:00:00,2025-07-17T05:00:00,Etageejendom,Andet,82775.692
2025-07-17T03:00:00,2025-07-17T05:00:00,Etageejendom,Elvarme eller varmepumpe,1502.297
2025-07-17T03:00:00,2025-07-17T05:00:00,Fritidshuse,Andet,3431.7
2025-07-17T03:00:00,2025-07-17T05:00:00,Fritidshuse,Elvarme eller varmepumpe,32703.425
2025-07-17T03:00:00,2025-07-17T05:00:00,Parcel- og rækkehuse,Andet,253869.301
2025-07-17T03:00:00,2025-07-17T05:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,90445.547
2025-07-17T03:00:00,2025-07-17T05:00:00,Ukendt,Andet,51120.209
2025-07-17T03:00:00,2025-07-17T05:00:00,Ukendt,Elvarme eller varmepumpe,16143.165
2025-07-17T02:00:00,2025-07-17T04:00:00,Andet,Andet,25034.3
2025-07-17T02:00:00,2025-07-17T04:00:00,Andet,Elvarme eller varmepumpe,2397.974
2025-07-17T02:00:00,2025-07-17T04:00:00,Etageejendom,Andet,81103.712
2025-07-17T02:00:00,2025-07-17T04:00:00,Etageejendom,Elvarme eller varmepumpe,1412.021
2025-07-17T02:00:00,2025-07-17T04:00:00,Fritidshuse,Andet,3453.309
2025-07-17T02:00:00,2025-07-17T04:00:00,Fritidshuse,Elvarme eller varmepumpe,34343.795
2025-07-17T02:00:00,2025-07-17T04:00:00,Parcel- og rækkehuse,Andet,307453.266
2025-07-17T02:00:00,2025-07-17T04:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,102176.761
2025-07-17T02:00:00,2025-07-17T04:00:00,Ukendt,Andet,60877.926
2025-07-17T02:00:00,2025-07-17T04:00:00,Ukendt,Elvarme eller varmepumpe,17356.894
2025-07-17T01:00:00,2025-07-17T03:00:00,Andet,Andet,26925.947
2025-07-17T01:00:00,2025-07-17T03:00:00,Andet,Elvarme eller varmepumpe,2606.853
2025-07-17T01:00:00,2025-07-17T03:00:00,Etageejendom,Andet,83784.953
2025-07-17T01:00:00,2025-07-17T03:00:00,Etageejendom,Elvarme eller varmepumpe,1496.042
2025-07-17T01:00:00,2025-07-17T03:00:00,Fritidshuse,Andet,3620.12
2025-07-17T01:00:00,2025-07-17T03:00:00,Fritidshuse,Elvarme eller varmepumpe,37260.8
2025-07-17T01:00:00,2025-07-17T03:00:00,Parcel- og rækkehuse,Andet,360618.163
2025-07-17T01:00:00,2025-07-17T03:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,116252.207
2025-07-17T01:00:00,2025-07-17T03:00:00,Ukendt,Andet,70768.571
2025-07-17T01:00:00,2025-07-17T03:00:00,Ukendt,Elvarme eller varmepumpe,19354.582
2025-07-17T00:00:00,2025-07-17T02:00:00,Andet,Andet,27770.167
2025-07-17T00:00:00,2025-07-17T02:00:00,Andet,Elvarme eller varmepumpe,2726.337
2025-07-17T00:00:00,2025-07-17T02:00:00,Etageejendom,Andet,88183.199
2025-07-17T00:00:00,2025-07-17T02:00:00,Etageejendom,Elvarme eller varmepumpe,1567.394
2025-07-17T00:00:00,2025-07-17T02:00:00,Fritidshuse,Andet,3774.853
2025-07-17T00:00:00,2025-07-17T02:00:00,Fritidshuse,Elvarme eller varmepumpe,38616.113
2025-07-17T00:00:00,2025-07-17T02:00:00,Parcel- og rækkehuse,Andet,366018.634
2025-07-17T00:00:00,2025-07-17T02:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,117879.789
2025-07-17T00:00:00,2025-07-17T02:00:00,Ukendt,Andet,71569.053
2025-07-17T00:00:00,2025-07-17T02:00:00,Ukendt,Elvarme eller varmepumpe,19455.536
2025-07-16T23:00:00,2025-07-17T01:00:00,Andet,Andet,28361.612
2025-07-16T23:00:00,2025-07-17T01:00:00,Andet,Elvarme eller varmepumpe,2830.5
2025-07-16T23:00:00,2025-07-17T01:00:00,Etageejendom,Andet,95800.059
2025-07-16T23:00:00,2025-07-17T01:00:00,Etageejendom,Elvarme eller varmepumpe,1625.487
2025-07-16T23:00:00,2025-07-17T01:00:00,Fritidshuse,Andet,4084.749
2025-07-16T23:00:00,2025-07-17T01:00:00,Fritidshuse,Elvarme eller varmepumpe,40800.461
2025-07-16T23:00:00,2025-07-17T01:00:00,Parcel- og rækkehuse,Andet,348534.569
2025-07-16T23:00:00,2025-07-17T01:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,116252.767
2025-07-16T23:00:00,2025-07-17T01:00:00,Ukendt,Andet,69460.34
2025-07-16T23:00:00,2025-07-17T01:00:00,Ukendt,Elvarme eller varmepumpe,19781.794
2025-07-16T22:00:00,2025-07-17T00:00:00,Andet,Andet,29906.367
2025-07-16T22:00:00,2025-07-17T00:00:00,Andet,Elvarme eller varmepumpe,3000.942
2025-07-16T22:00:00,2025-07-17T00:00:00,Etageejendom,Andet,109264.661
2025-07-16T22:00:00,2025-07-17T00:00:00,Etageejendom,Elvarme eller varmepumpe,1825.623
2025-07-16T22:00:00,2025-07-17T00:00:00,Fritidshuse,Andet,4611.172
2025-07-16T22:00:00,2025-07-17T00:00:00,Fritidshuse,Elvarme eller varmepumpe,46907.525
2025-07-16T22:00:00,2025-07-17T00:00:00,Parcel- og rækkehuse,Andet,345695.439
2025-07-16T22:00:00,2025-07-17T00:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,117322.838
2025-07-16T22:00:00,2025-07-17T00:00:00,Ukendt,Andet,70125.623
2025-07-16T22:00:00,2025-07-17T00:00:00,Ukendt,Elvarme eller varmepumpe,20597.431
2025-07-16T21:00:00,2025-07-16T23:00:00,Andet,Andet,31305.322
2025-07-16T21:00:00,2025-07-16T23:00:00,Andet,Elvarme eller varmepumpe,3321.152
2025-07-16T21:00:00,2025-07-16T23:00:00,Etageejendom,Andet,125097.313
2025-07-16T21:00:00,2025-07-16T23:00:00,Etageejendom,Elvarme eller varmepumpe,2039.224
2025-07-16T21:00:00,2025-07-16T23:00:00,Fritidshuse,Andet,5430.208
2025-07-16T21:00:00,2025-07-16T23:00:00,Fritidshuse,Elvarme eller varmepumpe,56136.532
2025-07-16T21:00:00,2025-07-16T23:00:00,Parcel- og rækkehuse,Andet,339223.34
2025-07-16T21:00:00,2025-07-16T23:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,112929.819
2025-07-16T21:00:00,2025-07-16T23:00:00,Ukendt,Andet,83724.939
2025-07-16T21:00:00,2025-07-16T23:00:00,Ukendt,Elvarme eller varmepumpe,23366.023
2025-07-16T20:00:00,2025-07-16T22:00:00,Andet,Andet,34898.391
2025-07-16T20:00:00,2025-07-16T22:00:00,Andet,Elvarme eller varmepumpe,3804.261
2025-07-16T20:00:00,2025-07-16T22:00:00,Etageejendom,Andet,147342.086
2025-07-16T20:00:00,2025-07-16T22:00:00,Etageejendom,Elvarme eller varmepumpe,2360.781
2025-07-16T20:00:00,2025-07-16T22:00:00,Fritidshuse,Andet,6556.502
2025-07-16T20:00:00,2025-07-16T22:00:00,Fritidshuse,Elvarme eller varmepumpe,66909.063
2025-07-16T20:00:00,2025-07-16T22:00:00,Parcel- og rækkehuse,Andet,367785.283
2025-07-16T20:00:00,2025-07-16T22:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,121905.276
2025-07-16T20:00:00,2025-07-16T22:00:00,Ukendt,Andet,92125.082
2025-07-16T20:00:00,2025-07-16T22:00:00,Ukendt,Elvarme eller varmepumpe,25980.211
2025-07-16T19:00:00,2025-07-16T21:00:00,Andet,Andet,36449.94
2025-07-16T19:00:00,2025-07-16T21:00:00,Andet,Elvarme eller varmepumpe,4110.121
2025-07-16T19:00:00,2025-07-16T21:00:00,Etageejendom,Andet,162926.003
2025-07-16T19:00:00,2025-07-16T21:00:00,Etageejendom,Elvarme eller varmepumpe,2622.257
2025-07-16T19:00:00,2025-07-16T21:00:00,Fritidshuse,Andet,7276.886
2025-07-16T19:00:00,2025-07-16T21:00:00,Fritidshuse,Elvarme eller varmepumpe,74323.198
2025-07-16T19:00:00,2025-07-16T21:00:00,Parcel- og rækkehuse,Andet,380636.832
2025-07-16T19:00:00,2025-07-16T21:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,125742.138
2025-07-16T19:00:00,2025-07-16T21:00:00,Ukendt,Andet,96600.919
2025-07-16T19:00:00,2025-07-16T21:00:00,Ukendt,Elvarme eller varmepumpe,26751.336
2025-07-16T18:00:00,2025-07-16T20:00:00,Andet,Andet,37411.25
2025-07-16T18:00:00,2025-07-16T20:00:00,Andet,Elvarme eller varmepumpe,4428.267
2025-07-16T18:00:00,2025-07-16T20:00:00,Etageejendom,Andet,175087.231
2025-07-16T18:00:00,2025-07-16T20:00:00,Etageejendom,Elvarme eller varmepumpe,2705.31
2025-07-16T18:00:00,2025-07-16T20:00:00,Fritidshuse,Andet,8154.548
2025-07-16T18:00:00,2025-07-16T20:00:00,Fritidshuse,Elvarme eller varmepumpe,83926.193
2025-07-16T18:00:00,2025-07-16T20:00:00,Parcel- og rækkehuse,Andet,392433.177
2025-07-16T18:00:00,2025-07-16T20:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,126275.933
2025-07-16T18:00:00,2025-07-16T20:00:00,Ukendt,Andet,100140.661
2025-07-16T18:00:00,2025-07-16T20:00:00,Ukendt,Elvarme eller varmepumpe,27170.128
2025-07-16T17:00:00,2025-07-16T19:00:00,Andet,Andet,39998.506
2025-07-16T17:00:00,2025-07-16T19:00:00,Andet,Elvarme eller varmepumpe,4882.889
2025-07-16T17:00:00,2025-07-16T19:00:00,Etageejendom,Andet,192680.967
2025-07-16T17:00:00,2025-07-16T19:00:00,Etageejendom,Elvarme eller varmepumpe,2879.673
2025-07-16T17:00:00,2025-07-16T19:00:00,Fritidshuse,Andet,9396.83
2025-07-16T17:00:00,2025-07-16T19:00:00,Fritidshuse,Elvarme eller varmepumpe,95003.811
2025-07-16T17:00:00,2025-07-16T19:00:00,Parcel- og rækkehuse,Andet,425302.367
2025-07-16T17:00:00,2025-07-16T19:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,135060.948
2025-07-16T17:00:00,2025-07-16T19:00:00,Ukendt,Andet,109688.125
2025-07-16T17:00:00,2025-07-16T19:00:00,Ukendt,Elvarme eller varmepumpe,29076.632
2025-07-16T16:00:00,2025-07-16T18:00:00,Andet,Andet,42953.29
2025-07-16T16:00:00,2025-07-16T18:00:00,Andet,Elvarme eller varmepumpe,5054.563
2025-07-16T16:00:00,2025-07-16T18:00:00,Etageejendom,Andet,213574.058
2025-07-16T16:00:00,2025-07-16T18:00:00,Etageejendom,Elvarme eller varmepumpe,3182.293
2025-07-16T16:00:00,2025-07-16T18:00:00,Fritidshuse,Andet,9901.284
2025-07-16T16:00:00,2025-07-16T18:00:00,Fritidshuse,Elvarme eller varmepumpe,98793.964
2025-07-16T16:00:00,2025-07-16T18:00:00,Parcel- og rækkehuse,Andet,481132.38
2025-07-16T16:00:00,2025-07-16T18:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,145078.617
2025-07-16T16:00:00,2025-07-16T18:00:00,Ukendt,Andet,123277.798
2025-07-16T16:00:00,2025-07-16T18:00:00,Ukendt,Elvarme eller varmepumpe,31553.327
2025-07-16T15:00:00,2025-07-16T17:00:00,Andet,Andet,41613.078
2025-07-16T15:00:00,2025-07-16T17:00:00,Andet,Elvarme eller varmepumpe,4715.934
2025-07-16T15:00:00,2025-07-16T17:00:00,Etageejendom,Andet,204530.888
2025-07-16T15:00:00,2025-07-16T17:00:00,Etageejendom,Elvarme eller varmepumpe,3066.447
2025-07-16T15:00:00,2025-07-16T17:00:00,Fritidshuse,Andet,8548.968
2025-07-16T15:00:00,2025-07-16T17:00:00,Fritidshuse,Elvarme eller varmepumpe,84560.679
2025-07-16T15:00:00,2025-07-16T17:00:00,Parcel- og rækkehuse,Andet,483513.933
2025-07-16T15:00:00,2025-07-16T17:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,138352.684
2025-07-16T15:00:00,2025-07-16T17:00:00,Ukendt,Andet,121143.466
2025-07-16T15:00:00,2025-07-16T17:00:00,Ukendt,Elvarme eller varmepumpe,29660.509
2025-07-16T14:00:00,2025-07-16T16:00:00,Andet,Andet,36918.761
2025-07-16T14:00:00,2025-07-16T16:00:00,Andet,Elvarme eller varmepumpe,4018.109
2025-07-16T14:00:00,2025-07-16T16:00:00,Etageejendom,Andet,166401.83
2025-07-16T14:00:00,2025-07-16T16:00:00,Etageejendom,Elvarme eller varmepumpe,2543.871
2025-07-16T14:00:00,2025-07-16T16:00:00,Fritidshuse,Andet,6711.874
2025-07-16T14:00:00,2025-07-16T16:00:00,Fritidshuse,Elvarme eller varmepumpe,67383.294
2025-07-16T14:00:00,2025-07-16T16:00:00,Parcel- og rækkehuse,Andet,413659.628
2025-07-16T14:00:00,2025-07-16T16:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,122290.919
2025-07-16T14:00:00,2025-07-16T16:00:00,Ukendt,Andet,103906.083
2025-07-16T14:00:00,2025-07-16T16:00:00,Ukendt,Elvarme eller varmepumpe,25426.205
2025-07-16T13:00:00,2025-07-16T15:00:00,Andet,Andet,34889.888
2025-07-16T13:00:00,2025-07-16T15:00:00,Andet,Elvarme eller varmepumpe,3703.66
2025-07-16T13:00:00,2025-07-16T15:00:00,Etageejendom,Andet,151033.409
2025-07-16T13:00:00,2025-07-16T15:00:00,Etageejendom,Elvarme eller varmepumpe,2350.717
2025-07-16T13:00:00,2025-07-16T15:00:00,Fritidshuse,Andet,6432.809
2025-07-16T13:00:00,2025-07-16T15:00:00,Fritidshuse,Elvarme eller varmepumpe,63578.435
2025-07-16T13:00:00,2025-07-16T15:00:00,Parcel- og rækkehuse,Andet,381252.529
2025-07-16T13:00:00,2025-07-16T15:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,113416.181
2025-07-16T13:00:00,2025-07-16T15:00:00,Ukendt,Andet,96881.323
2025-07-16T13:00:00,2025-07-16T15:00:00,Ukendt,Elvarme eller varmepumpe,23390.378
2025-07-16T12:00:00,2025-07-16T14:00:00,Andet,Andet,34484.331
2025-07-16T12:00:00,2025-07-16T14:00:00,Andet,Elvarme eller varmepumpe,3900.871
2025-07-16T12:00:00,2025-07-16T14:00:00,Etageejendom,Andet,147716.43
2025-07-16T12:00:00,2025-07-16T14:00:00,Etageejendom,Elvarme eller varmepumpe,2305.926
2025-07-16T12:00:00,2025-07-16T14:00:00,Fritidshuse,Andet,6516.978
2025-07-16T12:00:00,2025-07-16T14:00:00,Fritidshuse,Elvarme eller varmepumpe,64819.377
2025-07-16T12:00:00,2025-07-16T14:00:00,Parcel- og rækkehuse,Andet,374916.91
2025-07-16T12:00:00,2025-07-16T14:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,112910.285
2025-07-16T12:00:00,2025-07-16T14:00:00,Ukendt,Andet,95697.859
2025-07-16T12:00:00,2025-07-16T14:00:00,Ukendt,Elvarme eller varmepumpe,23350.211
2025-07-16T11:00:00,2025-07-16T13:00:00,Andet,Andet,34278.197
2025-07-16T11:00:00,2025-07-16T13:00:00,Andet,Elvarme eller varmepumpe,3947.372
2025-07-16T11:00:00,2025-07-16T13:00:00,Etageejendom,Andet,146635.193
2025-07-16T11:00:00,2025-07-16T13:00:00,Etageejendom,Elvarme eller varmepumpe,2272.151
2025-07-16T11:00:00,2025-07-16T13:00:00,Fritidshuse,Andet,6652.356
2025-07-16T11:00:00,2025-07-16T13:00:00,Fritidshuse,Elvarme eller varmepumpe,65841.051
2025-07-16T11:00:00,2025-07-16T13:00:00,Parcel- og rækkehuse,Andet,359776.4
2025-07-16T11:00:00,2025-07-16T13:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,109479.438
2025-07-16T11:00:00,2025-07-16T13:00:00,Ukendt,Andet,92234.381
2025-07-16T11:00:00,2025-07-16T13:00:00,Ukendt,Elvarme eller varmepumpe,22867.828
2025-07-16T10:00:00,2025-07-16T12:00:00,Andet,Andet,34497.82
2025-07-16T10:00:00,2025-07-16T12:00:00,Andet,Elvarme eller varmepumpe,4050.848
2025-07-16T10:00:00,2025-07-16T12:00:00,Etageejendom,Andet,146878.513
2025-07-16T10:00:00,2025-07-16T12:00:00,Etageejendom,Elvarme eller varmepumpe,2303.176
2025-07-16T10:00:00,2025-07-16T12:00:00,Fritidshuse,Andet,6954.494
2025-07-16T10:00:00,2025-07-16T12:00:00,Fritidshuse,Elvarme eller varmepumpe,69443.014
2025-07-16T10:00:00,2025-07-16T12:00:00,Parcel- og rækkehuse,Andet,354556.739
2025-07-16T10:00:00,2025-07-16T12:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,110703.548
2025-07-16T10:00:00,2025-07-16T12:00:00,Ukendt,Andet,90917.16
2025-07-16T10:00:00,2025-07-16T12:00:00,Ukendt,Elvarme eller varmepumpe,23249.341
2025-07-16T09:00:00,2025-07-16T11:00:00,Andet,Andet,34573.117
2025-07-16T09:00:00,2025-07-16T11:00:00,Andet,Elvarme eller varmepumpe,4214.594
2025-07-16T09:00:00,2025-07-16T11:00:00,Etageejendom,Andet,142656.395
2025-07-16T09:00:00,2025-07-16T11:00:00,Etageejendom,Elvarme eller varmepumpe,2267.304
